latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,REGION,DIVISION,STATEFP,STATENS,GEOID,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
39.6172,-123.6572,305.4,2.8,1.6,08-12-2000,"2004",Terra,MODIS,"61",6.2,283.2,39.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.6146,-123.665,306.4,2.8,1.6,08-12-2000,"2004",Terra,MODIS,"63",6.2,283.2,41.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.7647,-120.8918,305.1,1,1,09-12-2000,"1909",Terra,MODIS,"61",6.2,287,6.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.6641,-119.4744,300.9,1,1,09-12-2000,"1909",Terra,MODIS,"42",6.2,288.1,3.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.6336,-119.5169,300.3,1,1,09-12-2000,"1910",Terra,MODIS,"26",6.2,287,3.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.545,-119.2494,300.7,1,1,09-12-2000,"1910",Terra,MODIS,"41",6.2,287.2,4.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5125,-119.2809,314.8,1,1,09-12-2000,"1910",Terra,MODIS,"75",6.2,288,13.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5758,-119.8571,302.3,1,1,09-12-2000,"1910",Terra,MODIS,"52",6.2,288.3,4.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5628,-119.9525,302.8,1,1,09-12-2000,"1910",Terra,MODIS,"52",6.2,286.7,5.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5539,-119.9546,301.4,1,1,09-12-2000,"1910",Terra,MODIS,"41",6.2,286.1,4.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.4839,-119.8614,300.9,1,1,09-12-2000,"1910",Terra,MODIS,"43",6.2,287.8,3.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.1241,-120.1078,311.2,1,1,09-12-2000,"1910",Terra,MODIS,"71",6.2,291.3,8.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.6038,-119.2768,303.5,1.1,1,09-12-2000,"1910",Terra,MODIS,"56",6.2,273.5,7.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.6019,-119.2653,319.8,1.1,1,09-12-2000,"1910",Terra,MODIS,"80",6.2,274.3,20.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.1925,-118.8562,306.1,1.1,1,09-12-2000,"1910",Terra,MODIS,"63",6.2,269.4,10.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.2744,-120.5427,313.1,1.2,1.1,11-12-2000,"1857",Terra,MODIS,"73",6.2,280.9,15.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.6574,-120.1541,308,1.1,1,11-12-2000,"1858",Terra,MODIS,"63",6.2,271.5,12.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.6601,-116.2259,309.6,1.1,1,11-12-2000,"1858",Terra,MODIS,"66",6.2,295.1,6.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.2764,-117.0065,315.8,1.1,1,11-12-2000,"1858",Terra,MODIS,"75",6.2,294.3,14.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.7015,-123.1024,305.1,1.3,1.1,12-12-2000,"1939",Terra,MODIS,"60",6.2,272.6,16,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.7507,-123.8048,308.1,1.2,1.1,12-12-2000,"1939",Terra,MODIS,"67",6.2,281.9,15.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.1109,-123.6519,309.8,1.3,1.1,12-12-2000,"1940",Terra,MODIS,"69",6.2,280.1,17.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.1081,-123.637,328.1,1.3,1.1,12-12-2000,"1940",Terra,MODIS,"85",6.2,280.1,42.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.1001,-123.5931,316.5,1.3,1.1,12-12-2000,"1940",Terra,MODIS,"77",6.2,281.3,25.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0957,-123.6261,309.8,1.3,1.1,12-12-2000,"1940",Terra,MODIS,"47",6.2,279.1,15.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.2414,-119.2817,302.6,1.4,1.2,13-12-2000,"1845",Terra,MODIS,"47",6.2,280.5,9.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.8248,-119.1653,300.1,1.3,1.1,13-12-2000,"1845",Terra,MODIS,"27",6.2,281.5,4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.6965,-119.2075,302.5,1.3,1.2,13-12-2000,"1845",Terra,MODIS,"52",6.2,287.5,6.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.6861,-119.2092,303.1,1.3,1.2,13-12-2000,"1845",Terra,MODIS,"55",6.2,287.8,6.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.4581,-119.6332,305.2,1.4,1.2,13-12-2000,"1845",Terra,MODIS,"61",6.2,286.7,9.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.094,-117.5272,301.4,1.1,1,13-12-2000,"1846",Terra,MODIS,"42",6.2,289,2.6,D,"2","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.2762,-117.0035,308.5,1.4,1.2,15-12-2000,"1834",Terra,MODIS,"64",6.2,290.7,13.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4168,-121.1852,302.9,1.1,1.1,18-12-2000,"1903",Terra,MODIS,"54",6.2,284.6,8.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4126,-121.1919,303.2,1.1,1.1,18-12-2000,"1903",Terra,MODIS,"55",6.2,284.6,9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.5413,-121.802,301.4,1.2,1.1,18-12-2000,"1903",Terra,MODIS,"47",6.2,286.1,6.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.6039,-117.3373,302.6,1.1,1.1,18-12-2000,"1904",Terra,MODIS,"53",6.2,290.1,4.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.4609,-118.8706,324.4,1,1,18-12-2000,"1904",Terra,MODIS,"83",6.2,292.1,21.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.4592,-118.8596,328.5,1,1,18-12-2000,"1904",Terra,MODIS,"86",6.2,293.6,26.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.4485,-118.8503,307.9,1,1,18-12-2000,"1904",Terra,MODIS,"12",6.2,290.8,5.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.9198,-116.9933,307.2,1.2,1.1,18-12-2000,"1904",Terra,MODIS,"61",6.2,288.9,8.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.9177,-116.9808,305.8,1.2,1.1,18-12-2000,"1904",Terra,MODIS,"57",6.2,289.2,7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.5249,-120.4283,397.3,1.2,1.1,20-12-2000,"1852",Terra,MODIS,"100",6.2,305.8,325.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.5233,-120.4151,343,1.2,1.1,20-12-2000,"1852",Terra,MODIS,"93",6.2,297.9,63.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.515,-120.4305,308.1,1.2,1.1,20-12-2000,"1852",Terra,MODIS,"48",6.2,296.3,7.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.0951,-117.531,305.4,1,1,20-12-2000,"1852",Terra,MODIS,"40",6.2,292.1,3.7,D,"2","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.5119,-117.3235,318.7,1,1,20-12-2000,"1852",Terra,MODIS,"77",6.2,293,14.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.5104,-117.3129,359,1,1,20-12-2000,"1852",Terra,MODIS,"99",6.2,297.5,82,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.3133,-120.536,322.9,1.5,1.2,21-12-2000,"1933",Terra,MODIS,"82",6.2,283.8,40.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.31,-120.519,303.6,1.5,1.2,21-12-2000,"1933",Terra,MODIS,"57",6.2,283.7,12.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.8779,-120.1892,313.7,1.7,1.3,21-12-2000,"1934",Terra,MODIS,"74",6.2,286.4,30.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5411,-119.308,302.3,2.1,1.4,21-12-2000,"1934",Terra,MODIS,"51",6.2,291.8,11.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.4271,-119.4064,304.3,2.1,1.4,21-12-2000,"1934",Terra,MODIS,"58",6.2,290.1,13.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.0336,-120.0089,332.5,2,1.4,21-12-2000,"1934",Terra,MODIS,"88",6.2,292.3,84.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.029,-119.9874,308,2,1.4,21-12-2000,"1934",Terra,MODIS,"66",6.2,289.1,18.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.0308,-120.0166,321.6,2,1.4,21-12-2000,"1934",Terra,MODIS,"81",6.2,292.7,48.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.0264,-119.9949,318.2,2,1.4,21-12-2000,"1934",Terra,MODIS,"78",6.2,290.8,38.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.6078,-119.2746,311.5,2.3,1.5,21-12-2000,"1934",Terra,MODIS,"71",6.2,294.2,27.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.5855,-119.3581,314.4,2.2,1.4,21-12-2000,"1934",Terra,MODIS,"74",6.2,292.7,33.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.5871,-119.3631,310.5,2.2,1.4,21-12-2000,"1934",Terra,MODIS,"69",6.2,292.4,26,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.5319,-119.4813,309.6,2.2,1.4,21-12-2000,"1934",Terra,MODIS,"68",6.2,293.7,24.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.5331,-119.4876,311.7,2.2,1.4,21-12-2000,"1934",Terra,MODIS,"70",6.2,293.9,29,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.9126,-119.5304,309.6,2.3,1.5,21-12-2000,"1935",Terra,MODIS,"68",6.2,297,18.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.7262,-116.8858,310.2,1.2,1.1,22-12-2000,"1840",Terra,MODIS,"66",6.2,292.2,9.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5469,-119.2491,310.1,1.4,1.2,23-12-2000,"1922",Terra,MODIS,"70",6.2,279.7,18.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.544,-119.2338,302,1.4,1.2,23-12-2000,"1922",Terra,MODIS,"50",6.2,280,9.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.393,-119.1035,308.3,1.4,1.2,23-12-2000,"1922",Terra,MODIS,"65",6.2,287.8,14.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.399,-119.2228,332.7,1.4,1.2,23-12-2000,"1922",Terra,MODIS,"88",6.2,284.5,56.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.5858,-119.362,313.5,1.4,1.2,23-12-2000,"1922",Terra,MODIS,"74",6.2,289,20,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.5829,-119.3464,303.1,1.5,1.2,23-12-2000,"1922",Terra,MODIS,"55",6.2,288.7,7.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.6031,-117.3396,302,1.3,1.1,25-12-2000,"1910",Terra,MODIS,"50",6.2,290,5.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.3317,-119.0296,333.3,1.1,1.1,25-12-2000,"1910",Terra,MODIS,"88",6.2,290.7,37.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.3298,-119.0179,321.1,1.1,1.1,25-12-2000,"1910",Terra,MODIS,"81",6.2,294.7,20.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.3277,-119.0056,306.7,1.1,1.1,25-12-2000,"1910",Terra,MODIS,"52",6.2,295,7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.9278,-117.6049,319,1.3,1.1,25-12-2000,"1910",Terra,MODIS,"79",6.2,294.1,23.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.9253,-117.591,303.5,1.3,1.1,25-12-2000,"1910",Terra,MODIS,"54",6.2,292.4,5.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.6225,-117.0993,302.9,1,1,27-12-2000,"1858",Terra,MODIS,"29",6.2,290,3.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.6043,-117.3365,306.5,1,1,27-12-2000,"1858",Terra,MODIS,"60",6.2,290.6,6.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.0925,-117.5299,308.4,1.1,1,29-12-2000,"1846",Terra,MODIS,"60",6.2,297.6,4.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.7249,-116.8928,308.2,1,1,29-12-2000,"1846",Terra,MODIS,"55",6.2,293.3,5.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0251,-122.346,303.5,1.1,1,30-12-2000,"1927",Terra,MODIS,"56",6.2,287.1,6.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.023,-122.3338,301.1,1.1,1,30-12-2000,"1927",Terra,MODIS,"39",6.2,286.1,5.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0181,-122.3409,312.3,1.1,1,30-12-2000,"1927",Terra,MODIS,"72",6.2,286.7,14.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
