Date,Value,Anomaly
195003,52.5,-1.8
195004,61.1,2.0
195005,65.6,0.4
195006,69.8,-1.8
195007,77.1,1.1
195008,76.7,1.8
195009,71.6,0.1
195010,64.2,0.3
195011,57.4,3.7
195012,50.2,3.7
195101,45.6,-0.2
195102,49.8,-1.0
195103,53.4,-0.9
195104,58.7,-0.4
195105,65.7,0.5
195106,70.1,-1.5
195107,74.0,-2.0
195108,73.7,-1.2
195109,71.6,0.1
195110,62.8,-1.1
195111,54.0,0.3
195112,45.4,-1.1
195201,44.0,-1.8
195202,49.2,-1.6
195203,50.5,-3.8
195204,59.4,0.3
195205,66.8,1.6
195206,66.1,-5.5
195207,76.6,0.6
195208,74.9,0.0
195209,73.8,2.3
195210,66.6,2.7
195211,51.4,-2.3
195212,47.0,0.5
195301,50.6,4.8
195302,50.5,-0.3
195303,52.8,-1.5
195304,57.8,-1.3
195305,60.4,-4.8
195306,68.0,-3.6
195307,78.1,2.1
195308,72.2,-2.7
195309,73.4,1.9
195310,62.9,-1.0
195311,54.1,0.4
195312,47.8,1.3
195401,46.4,0.6
195402,49.0,-1.8
195403,50.7,-3.6
195404,61.6,2.5
195405,66.4,1.2
195406,70.2,-1.4
195407,77.6,1.6
195408,71.2,-3.7
195409,69.4,-2.1
195410,62.7,-1.2
195411,51.6,-2.1
195412,43.6,-2.9
195501,41.8,-4.0
195502,47.6,-3.2
195503,53.6,-0.7
195504,53.9,-5.2
195505,65.6,0.4
195506,69.8,-1.8
195507,73.4,-2.6
195508,75.8,0.9
195509,72.1,0.6
195510,64.0,0.1
195511,51.6,-2.1
195512,49.5,3.0
195601,47.6,1.8
195602,46.9,-3.9
195603,53.8,-0.5
195604,58.3,-0.8
195605,64.6,-0.6
195606,72.2,0.6
195607,75.1,-0.9
195608,72.9,-2.0
195609,71.6,0.1
195610,61.6,-2.3
195611,53.8,0.1
195612,45.2,-1.3
195701,43.5,-2.3
195702,52.1,1.3
195703,54.6,0.3
195704,59.9,0.8
195705,63.7,-1.5
195706,75.1,3.5
195707,76.4,0.4
