latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
38.5068,-122.55052,318.65,1,1,2023-02-09,2127,Aqua,MODIS,79,6.1NRT,292.17,15.86,D
38.90965,-121.99751,312.6,1,1,2023-02-09,2127,Aqua,MODIS,73,6.1NRT,292.03,9.88,D
38.90804,-122.00892,318.47,1,1,2023-02-09,2127,Aqua,MODIS,79,6.1NRT,292.23,14.94,D
38.95081,-122.09514,307.99,1,1,2023-02-09,2127,Aqua,MODIS,66,6.1NRT,291.64,7.28,D
38.9492,-122.10654,306.89,1,1,2023-02-09,2127,Aqua,MODIS,64,6.1NRT,291.32,6.6,D
40.37306,-123.30952,319.07,1,1,2023-02-09,2129,Aqua,MODIS,79,6.1NRT,291.46,18.19,D
41.08484,-123.9277,307.31,1.01,1,2023-02-09,2129,Aqua,MODIS,65,6.1NRT,284.22,9.9,D
41.08306,-123.93936,307.36,1.01,1,2023-02-09,2129,Aqua,MODIS,65,6.1NRT,283.94,10.1,D
41.10432,-123.92092,358.07,1.01,1,2023-02-09,2129,Aqua,MODIS,99,6.1NRT,288.25,83.23,D
41.10257,-123.93245,353.22,1.01,1,2023-02-09,2129,Aqua,MODIS,97,6.1NRT,288.61,71.54,D
41.85062,-119.00644,312.21,1.31,1.13,2023-02-09,2129,Aqua,MODIS,72,6.1NRT,285.01,16.15,D
40.37478,-123.29791,306.52,1,1,2023-02-09,2129,Aqua,MODIS,64,6.1NRT,288.14,8.38,D
40.09998,-123.47926,309.74,1.35,1.15,2023-02-10,0614,Terra,MODIS,78,6.1NRT,275.92,22.11,N
33.49789,-116.13217,313.09,1,1,2023-02-10,1815,Terra,MODIS,69,6.1NRT,296.7,8.24,D
39.51118,-122.30779,301.52,2.2,1.44,2023-02-10,1815,Terra,MODIS,45,6.1NRT,283.78,17.47,D
36.1622,-121.04265,308.94,1.67,1.27,2023-02-10,1815,Terra,MODIS,68,6.1NRT,289.49,17.5,D
34.7772,-114.54399,347.47,1.02,1.01,2023-02-10,1815,Terra,MODIS,89,6.1NRT,293.25,56.87,D
34.77553,-114.53314,377.83,1.02,1.01,2023-02-10,1815,Terra,MODIS,75,6.1NRT,292.72,147.49,D
34.25695,-117.22493,300.04,1.05,1.02,2023-02-10,1815,Terra,MODIS,22,6.1NRT,282.41,6.63,D
32.70682,-114.74998,320.46,1.04,1.02,2023-02-10,1815,Terra,MODIS,76,6.1NRT,296.28,14.53,D
34.77552,-114.54698,318.79,2.05,1.39,2023-02-10,2029,Aqua,MODIS,58,6.1NRT,297.21,35.25,D
39.15881,-121.7503,304.61,1.11,1.05,2023-02-11,2114,Aqua,MODIS,59,6.1NRT,289.96,6.71,D
37.11763,-120.33261,308.63,1.06,1.03,2023-02-11,2114,Aqua,MODIS,67,6.1NRT,284.47,10.28,D
37.21725,-120.45544,302.17,1.06,1.03,2023-02-11,2114,Aqua,MODIS,39,6.1NRT,284.69,5.89,D
37.89256,-120.29409,307.47,1.04,1.02,2023-02-11,2114,Aqua,MODIS,65,6.1NRT,287.16,9.42,D
39.16092,-121.73775,337.12,1.11,1.05,2023-02-11,2114,Aqua,MODIS,90,6.1NRT,289.69,45.35,D
39.29309,-121.82677,300.05,1.11,1.05,2023-02-11,2114,Aqua,MODIS,24,6.1NRT,287.5,5.34,D
39.68608,-121.81733,300.07,1.1,1.05,2023-02-11,2114,Aqua,MODIS,25,6.1NRT,287.63,4.14,D
41.43677,-120.31282,304.58,1,1,2023-02-11,2114,Aqua,MODIS,52,6.1NRT,273.1,10.72,D
37.82742,-119.98013,301.59,1.2,1.09,2023-02-12,0559,Terra,MODIS,42,6.1NRT,272.35,12.62,N
37.81142,-120.02333,310.06,2.7,1.57,2023-02-12,2157,Aqua,MODIS,69,6.1NRT,288.93,41.37,D
37.80439,-120.00081,305.05,2.71,1.58,2023-02-12,2157,Aqua,MODIS,60,6.1NRT,288.15,28.15,D
37.81871,-119.99952,329.11,2.71,1.58,2023-02-12,2157,Aqua,MODIS,86,6.1NRT,289.94,118.77,D
37.81362,-119.99209,331.25,2.71,1.58,2023-02-12,2157,Aqua,MODIS,87,6.1NRT,289.82,131.88,D
36.31457,-120.25239,305.28,1.19,1.08,2023-02-13,0958,Aqua,MODIS,64,6.1NRT,275.37,14.71,N
36.31613,-120.26538,311.26,1.19,1.08,2023-02-13,0958,Aqua,MODIS,82,6.1NRT,277.11,19.82,N
38.51223,-122.53536,307.83,1.05,1.02,2023-02-13,1838,Terra,MODIS,66,6.1NRT,290.58,8.49,D
37.84306,-119.92167,324.35,1.02,1.01,2023-02-13,1838,Terra,MODIS,83,6.1NRT,284.03,23.76,D
37.84134,-119.91056,302.35,1.02,1.01,2023-02-13,1838,Terra,MODIS,32,6.1NRT,282.06,5.67,D
37.83422,-119.92387,310.64,1.02,1.01,2023-02-13,1838,Terra,MODIS,53,6.1NRT,283.4,10.43,D
37.99154,-121.09721,301.84,1,1,2023-02-13,1838,Terra,MODIS,49,6.1NRT,287.78,4.42,D
37.75238,-120.91181,302.47,1,1,2023-02-13,1838,Terra,MODIS,52,6.1NRT,287.68,4.62,D
37.72473,-121.10719,305.75,1,1,2023-02-13,1838,Terra,MODIS,62,6.1NRT,287.71,6.65,D
37.71824,-121.31465,302.12,1,1,2023-02-13,1838,Terra,MODIS,47,6.1NRT,287.45,4.26,D
37.54296,-120.50289,302.07,1.01,1,2023-02-13,1838,Terra,MODIS,51,6.1NRT,286.91,4.9,D
37.52868,-120.52919,301.86,1.01,1,2023-02-13,1838,Terra,MODIS,49,6.1NRT,286.48,4.72,D
37.58028,-121.19786,305.33,1,1,2023-02-13,1838,Terra,MODIS,61,6.1NRT,288.29,5.93,D
37.57701,-121.30134,301.85,1,1,2023-02-13,1838,Terra,MODIS,47,6.1NRT,289.06,3.56,D
37.57542,-121.29028,313.45,1,1,2023-02-13,1838,Terra,MODIS,74,6.1NRT,289.19,11.07,D
37.36184,-120.90617,302.47,1,1,2023-02-13,1838,Terra,MODIS,52,6.1NRT,285.98,5.5,D
37.3669,-121.06449,300.74,1,1,2023-02-13,1838,Terra,MODIS,41,6.1NRT,286.77,3.62,D
37.24605,-120.25712,305.02,1.02,1.01,2023-02-13,1838,Terra,MODIS,60,6.1NRT,288.07,6.33,D
37.32825,-120.9252,302.5,1,1,2023-02-13,1838,Terra,MODIS,52,6.1NRT,289.16,5.1,D
37.29163,-120.73976,300.38,1,1,2023-02-13,1838,Terra,MODIS,16,6.1NRT,288.59,3.16,D
37.07825,-120.25148,307.11,1.02,1.01,2023-02-13,1838,Terra,MODIS,65,6.1NRT,287.72,8.16,D
36.91134,-119.77315,305.89,1.04,1.02,2023-02-13,1838,Terra,MODIS,62,6.1NRT,288.67,6.81,D
37.71982,-121.32575,313.42,1,1,2023-02-13,1838,Terra,MODIS,74,6.1NRT,287.25,11.38,D
39.95951,-122.27517,300.67,1.06,1.03,2023-02-13,1838,Terra,MODIS,40,6.1NRT,288.12,4.38,D
39.6003,-121.84893,302.46,1.03,1.02,2023-02-13,1838,Terra,MODIS,52,6.1NRT,290.18,5.2,D
39.59872,-121.83716,302.18,1.03,1.01,2023-02-13,1838,Terra,MODIS,51,6.1NRT,288.75,5.03,D
38.60959,-120.51267,311.86,1,1,2023-02-13,1838,Terra,MODIS,72,6.1NRT,288.16,12.56,D
38.60794,-120.50149,301.07,1,1,2023-02-13,1838,Terra,MODIS,44,6.1NRT,285.12,5.72,D
38.51375,-122.54697,313.19,1.05,1.02,2023-02-13,1838,Terra,MODIS,73,6.1NRT,289.36,12.54,D
36.31117,-120.26264,321.45,1.03,1.01,2023-02-13,1840,Terra,MODIS,81,6.1NRT,291.37,19.15,D
34.8853,-114.56717,307.38,2.05,1.39,2023-02-13,1840,Terra,MODIS,59,6.1NRT,294.14,13.27,D
35.20868,-118.85783,306.47,1.16,1.07,2023-02-13,1840,Terra,MODIS,33,6.1NRT,293.51,5.31,D
35.20657,-118.84549,309.64,1.16,1.07,2023-02-13,1840,Terra,MODIS,64,6.1NRT,293.84,7.52,D
34.40832,-118.95724,302.39,1.18,1.08,2023-02-13,1840,Terra,MODIS,35,6.1NRT,288.2,4.6,D
33.56837,-114.60579,305.91,2.19,1.44,2023-02-13,1840,Terra,MODIS,58,6.1NRT,290.83,15.63,D
37.7284,-120.59371,302.1,1.48,1.2,2023-02-13,2059,Aqua,MODIS,51,6.1NRT,291.18,7.03,D
36.30599,-120.2737,305.74,1.53,1.22,2023-02-13,2059,Aqua,MODIS,40,6.1NRT,294.95,8.07,D
36.78845,-120.18953,305.5,1.47,1.2,2023-02-13,2059,Aqua,MODIS,62,6.1NRT,292.14,7.16,D
36.98351,-120.4043,311.14,1.5,1.21,2023-02-13,2059,Aqua,MODIS,71,6.1NRT,291.96,16.65,D
36.98032,-120.42068,315.55,1.5,1.21,2023-02-13,2059,Aqua,MODIS,76,6.1NRT,291.53,23.07,D
37.0235,-120.31297,303.41,1.48,1.2,2023-02-13,2059,Aqua,MODIS,56,6.1NRT,291.75,7.35,D
37.09573,-120.28358,314.33,1.47,1.2,2023-02-13,2059,Aqua,MODIS,75,6.1NRT,292.16,18.46,D
37.1018,-120.27364,305.79,1.47,1.2,2023-02-13,2059,Aqua,MODIS,62,6.1NRT,292.69,8.81,D
37.09869,-120.2897,308.26,1.47,1.2,2023-02-13,2059,Aqua,MODIS,67,6.1NRT,291.54,11.81,D
37.5223,-120.69281,304.18,1.52,1.22,2023-02-13,2059,Aqua,MODIS,58,6.1NRT,291.21,8.47,D
37.56781,-120.51466,302.75,1.48,1.2,2023-02-13,2059,Aqua,MODIS,50,6.1NRT,290.02,7.1,D
37.56483,-120.70602,303.71,1.52,1.22,2023-02-13,2059,Aqua,MODIS,57,6.1NRT,290.57,7.98,D
37.56653,-120.71165,302.99,1.52,1.22,2023-02-13,2059,Aqua,MODIS,46,6.1NRT,290.25,6.51,D
37.61772,-120.62213,300.89,1.5,1.21,2023-02-13,2059,Aqua,MODIS,32,6.1NRT,290.8,5.39,D
37.83441,-119.92028,326.82,1.36,1.16,2023-02-13,2059,Aqua,MODIS,85,6.1NRT,286.46,38.36,D
37.84447,-119.92358,316.09,1.36,1.16,2023-02-13,2059,Aqua,MODIS,76,6.1NRT,286.13,22.07,D
37.85738,-119.91155,325.54,1.36,1.15,2023-02-13,2059,Aqua,MODIS,84,6.1NRT,285.63,37.01,D
37.85446,-119.92726,311.28,1.36,1.16,2023-02-13,2059,Aqua,MODIS,52,6.1NRT,287.28,16.28,D
37.74748,-120.66904,301.51,1.5,1.21,2023-02-13,2059,Aqua,MODIS,30,6.1NRT,291.15,5.66,D
37.75806,-120.67225,308.85,1.5,1.21,2023-02-13,2059,Aqua,MODIS,68,6.1NRT,291.24,14.45,D
37.74615,-120.92314,307.52,1.55,1.23,2023-02-13,2059,Aqua,MODIS,66,6.1NRT,292.76,11.05,D
37.81511,-120.80114,308.08,1.52,1.22,2023-02-13,2059,Aqua,MODIS,66,6.1NRT,290.77,13.61,D
37.81188,-120.81796,322.96,1.52,1.22,2023-02-13,2059,Aqua,MODIS,82,6.1NRT,291.53,36.71,D
37.96315,-121.00336,307.64,1.55,1.23,2023-02-13,2059,Aqua,MODIS,66,6.1NRT,291.58,13.65,D
38.04902,-121.17097,304.98,1.57,1.24,2023-02-13,2059,Aqua,MODIS,60,6.1NRT,292.9,8.65,D
38.63425,-120.51895,304.44,1.41,1.18,2023-02-13,2059,Aqua,MODIS,55,6.1NRT,290.91,10.55,D
38.51127,-122.54447,306.48,1.85,1.33,2023-02-13,2059,Aqua,MODIS,64,6.1NRT,290.86,17.5,D
38.50509,-122.54756,307.76,1.85,1.33,2023-02-13,2059,Aqua,MODIS,66,6.1NRT,290.23,18.45,D
33.80068,-115.35866,365.14,1.03,1.01,2023-02-13,2059,Aqua,MODIS,87,6.1NRT,302.39,92.04,D
33.799,-115.36954,385.9,1.03,1.01,2023-02-13,2059,Aqua,MODIS,75,6.1NRT,302.78,173.13,D
33.79732,-115.38042,339.11,1.03,1.01,2023-02-13,2059,Aqua,MODIS,68,6.1NRT,301.03,29.84,D
33.79563,-115.39131,326.54,1.03,1.01,2023-02-13,2059,Aqua,MODIS,71,6.1NRT,301.52,12.68,D
33.79395,-115.4022,321.77,1.03,1.01,2023-02-13,2059,Aqua,MODIS,62,6.1NRT,302.63,7.74,D
33.80291,-115.40421,429.51,1.03,1.01,2023-02-13,2059,Aqua,MODIS,75,6.1NRT,308.75,487.03,D
33.8102,-115.41708,354.29,1.03,1.01,2023-02-13,2059,Aqua,MODIS,85,6.1NRT,303.88,62.4,D
33.81917,-115.41911,335.12,1.03,1.01,2023-02-13,2059,Aqua,MODIS,66,6.1NRT,303.85,25.55,D
33.82814,-115.42113,367.54,1.03,1.01,2023-02-13,2059,Aqua,MODIS,75,6.1NRT,305.56,102.2,D
33.83711,-115.42315,327.4,1.03,1.01,2023-02-13,2059,Aqua,MODIS,72,6.1NRT,303.35,16.2,D
34.87979,-114.56651,348.36,1,1,2023-02-13,2059,Aqua,MODIS,95,6.1NRT,301.45,53.28,D
40.36817,-122.23242,306.32,1.6,1.25,2023-02-13,2101,Aqua,MODIS,63,6.1NRT,292.52,10.88,D
40.36453,-122.25082,304.27,1.6,1.25,2023-02-13,2101,Aqua,MODIS,55,6.1NRT,292.85,8.11,D
40.36841,-122.23948,308.76,1.6,1.25,2023-02-13,2101,Aqua,MODIS,68,6.1NRT,292.73,14.14,D
39.58683,-119.52632,310.48,1.22,1.1,2023-02-13,2101,Aqua,MODIS,70,6.1NRT,295.43,9.16,D
39.95941,-122.2833,314.51,1.65,1.26,2023-02-13,2101,Aqua,MODIS,75,6.1NRT,292.6,24.3,D
36.49342,-119.62853,307.15,1.68,1.27,2023-02-14,2142,Aqua,MODIS,65,6.1NRT,287.19,12.5,D
36.48262,-120.32863,307.28,1.53,1.22,2023-02-14,2142,Aqua,MODIS,65,6.1NRT,289.95,11.97,D
36.69521,-120.02128,302.72,1.6,1.25,2023-02-14,2142,Aqua,MODIS,40,6.1NRT,286.55,6.76,D
36.49635,-119.62344,304.14,1.68,1.27,2023-02-14,2142,Aqua,MODIS,58,6.1NRT,287.16,9.55,D
36.47986,-119.77599,303.26,1.65,1.26,2023-02-14,2142,Aqua,MODIS,55,6.1NRT,285.26,7.6,D
35.56892,-119.33392,300.9,1.7,1.28,2023-02-14,2142,Aqua,MODIS,36,6.1NRT,287.99,7.52,D
36.48356,-119.3914,302.49,1.74,1.29,2023-02-14,2142,Aqua,MODIS,46,6.1NRT,287.41,9.96,D
41.32905,-120.59867,316.7,1.36,1.16,2023-02-15,1821,Terra,MODIS,77,6.1NRT,274.05,29.84,D
41.32734,-120.58242,313.44,1.36,1.15,2023-02-15,1821,Terra,MODIS,74,6.1NRT,275.49,25.36,D
38.60792,-120.51691,311.21,1.25,1.11,2023-02-15,1823,Terra,MODIS,71,6.1NRT,281.32,17.22,D
38.60634,-120.50266,312.61,1.25,1.11,2023-02-15,1823,Terra,MODIS,73,6.1NRT,279.9,18.47,D
38.60583,-120.50961,322.6,1.25,1.11,2023-02-15,1823,Terra,MODIS,82,6.1NRT,281.53,31,D
38.56154,-122.53793,302.62,1.6,1.25,2023-02-15,1823,Terra,MODIS,53,6.1NRT,285.24,12.33,D
36.5277,-114.75414,302.09,1.12,1.06,2023-02-15,1823,Terra,MODIS,28,6.1NRT,281.8,5.65,D
37.09447,-119.40511,336.8,1.09,1.04,2023-02-15,1823,Terra,MODIS,90,6.1NRT,281.69,45.27,D
37.09297,-119.39333,324.43,1.09,1.04,2023-02-15,1823,Terra,MODIS,83,6.1NRT,281.18,26.94,D
37.08524,-119.40651,308.18,1.09,1.04,2023-02-15,1823,Terra,MODIS,61,6.1NRT,280.38,11.04,D
37.03181,-119.20944,321.31,1.07,1.03,2023-02-15,1823,Terra,MODIS,81,6.1NRT,273.45,26.62,D
34.98073,-114.5493,316.34,1.2,1.09,2023-02-15,1823,Terra,MODIS,77,6.1NRT,292.19,15.06,D
33.57718,-114.61494,315.15,1.25,1.11,2023-02-15,1823,Terra,MODIS,75,6.1NRT,291.75,17.37,D
33.57491,-114.60184,307.62,1.26,1.11,2023-02-15,1823,Terra,MODIS,66,6.1NRT,290.31,9.31,D
33.50661,-116.1391,305.47,1.09,1.04,2023-02-15,1823,Terra,MODIS,61,6.1NRT,289.51,6.61,D
33.50475,-116.12769,306.13,1.09,1.04,2023-02-15,1823,Terra,MODIS,63,6.1NRT,289.77,7.15,D
37.02176,-119.22649,306.49,2.03,1.39,2023-02-15,2046,Aqua,MODIS,64,6.1NRT,278.07,30.88,D
37.09241,-119.39969,330.5,2.07,1.4,2023-02-15,2046,Aqua,MODIS,87,6.1NRT,283.03,93.05,D
37.08807,-119.42008,308.09,2.08,1.4,2023-02-15,2046,Aqua,MODIS,66,6.1NRT,280.8,30.56,D
38.59625,-120.51848,337.12,2.22,1.44,2023-02-15,2046,Aqua,MODIS,90,6.1NRT,285.14,132.81,D
38.60891,-120.52219,301.83,2.22,1.44,2023-02-15,2046,Aqua,MODIS,49,6.1NRT,282.67,21.59,D
37.09772,-119.37601,312.13,1.17,1.08,2023-02-16,2129,Aqua,MODIS,61,6.1NRT,273.14,16.1,D
37.68747,-120.70357,302.37,1.06,1.03,2023-02-16,2129,Aqua,MODIS,52,6.1NRT,282.02,7.37,D
40.45264,-120.60612,325.23,1.13,1.06,2023-02-16,2129,Aqua,MODIS,84,6.1NRT,277.7,33.15,D
40.45106,-120.61937,301.07,1.13,1.06,2023-02-16,2129,Aqua,MODIS,44,6.1NRT,273.13,9.84,D
40.36547,-123.30128,316.57,1,1,2023-02-16,2129,Aqua,MODIS,66,6.1NRT,271.6,19.57,D
33.50104,-116.1329,313.21,1.07,1.03,2023-02-17,1808,Terra,MODIS,73,6.1NRT,293.42,10.58,D
39.71015,-122.00275,307.57,4,1.86,2023-02-17,2033,Aqua,MODIS,66,6.1NRT,275.35,67.69,D
38.87795,-122.20935,300.44,3.53,1.77,2023-02-17,2212,Aqua,MODIS,31,6.1NRT,281.14,32.13,D
39.71597,-121.99307,311.06,3.71,1.8,2023-02-17,2212,Aqua,MODIS,64,6.1NRT,277.04,71.57,D
40.3642,-122.24401,312.29,1,1,2023-02-18,1847,Terra,MODIS,72,6.1NRT,270.78,14.51,D
39.58839,-119.5163,301.85,1.18,1.08,2023-02-18,1847,Terra,MODIS,45,6.1NRT,284.65,5.15,D
39.61351,-121.39371,306.69,1.03,1.01,2023-02-18,1847,Terra,MODIS,64,6.1NRT,277.31,9.66,D
39.61167,-121.38209,306.89,1.03,1.01,2023-02-18,1847,Terra,MODIS,64,6.1NRT,277.01,9.6,D
38.61573,-120.51112,306.91,1.11,1.05,2023-02-18,1849,Terra,MODIS,64,6.1NRT,283.04,11.19,D
38.72433,-122.54544,300.18,1,1,2023-02-18,1849,Terra,MODIS,29,6.1NRT,287.15,4.42,D
37.1038,-119.36816,318.53,1.31,1.14,2023-02-18,1849,Terra,MODIS,70,6.1NRT,283.2,24.51,D
37.10138,-119.35478,314.21,1.31,1.14,2023-02-18,1849,Terra,MODIS,52,6.1NRT,283.33,19.56,D
37.09638,-119.38461,320.48,1.31,1.14,2023-02-18,1849,Terra,MODIS,80,6.1NRT,284.88,27.19,D
37.09387,-119.3707,319.46,1.31,1.14,2023-02-18,1849,Terra,MODIS,79,6.1NRT,283.92,25.97,D
37.03344,-119.26807,309.59,1.33,1.14,2023-02-18,1849,Terra,MODIS,69,6.1NRT,283.7,16.86,D
35.90776,-120.45242,300.23,1.22,1.1,2023-02-18,1849,Terra,MODIS,30,6.1NRT,290.1,4.69,D
36.44378,-120.94534,304.67,1.08,1.04,2023-02-18,2114,Aqua,MODIS,50,6.1NRT,292.1,4.47,D
36.44185,-120.9572,304.98,1.08,1.04,2023-02-18,2114,Aqua,MODIS,51,6.1NRT,294.13,4.87,D
36.81717,-118.93905,325,1,1,2023-02-18,2114,Aqua,MODIS,78,6.1NRT,280.54,26.26,D
37.03711,-119.27058,318.61,1,1,2023-02-18,2114,Aqua,MODIS,78,6.1NRT,288.15,16.85,D
37.09483,-119.37562,353.84,1,1,2023-02-18,2114,Aqua,MODIS,97,6.1NRT,290.72,67.93,D
37.0932,-119.38669,321.57,1,1,2023-02-18,2114,Aqua,MODIS,42,6.1NRT,288.91,16.42,D
37.10479,-119.37207,319.02,1,1,2023-02-18,2114,Aqua,MODIS,79,6.1NRT,290.51,15.27,D
37.10314,-119.38316,319.81,1,1,2023-02-18,2114,Aqua,MODIS,75,6.1NRT,289.85,15.9,D
37.11362,-119.37419,333,1,1,2023-02-18,2114,Aqua,MODIS,88,6.1NRT,287.57,30.54,D
37.11198,-119.38526,317.83,1,1,2023-02-18,2114,Aqua,MODIS,46,6.1NRT,289.62,13.59,D
37.31281,-120.90506,315.88,1.06,1.03,2023-02-18,2116,Aqua,MODIS,76,6.1NRT,294.43,11.82,D
38.61542,-120.5143,312.42,1.02,1.01,2023-02-18,2116,Aqua,MODIS,72,6.1NRT,289.01,12.63,D
39.59998,-121.84569,301.56,3.3,1.72,2023-02-19,1929,Terra,MODIS,48,6.1NRT,285.62,25.66,D
37.12027,-119.38568,303.07,3.13,1.68,2023-02-19,2159,Aqua,MODIS,39,6.1NRT,290.32,26.12,D
38.63704,-120.51288,306.35,2.75,1.59,2023-02-19,2159,Aqua,MODIS,63,6.1NRT,286.85,36.61,D
38.91026,-122.96239,305.18,1.95,1.36,2023-02-19,2159,Aqua,MODIS,61,6.1NRT,290.68,14.77,D
39.62763,-121.84882,308.33,2.32,1.47,2023-02-19,2159,Aqua,MODIS,66,6.1NRT,293.98,22.02,D
35.57541,-119.28056,314.4,1.04,1.02,2023-02-20,1000,Aqua,MODIS,89,6.1NRT,276.31,18.39,N
35.56634,-119.28236,305.75,1.04,1.02,2023-02-20,1000,Aqua,MODIS,66,6.1NRT,276.04,12.34,N
41.53075,-120.35115,301.24,1.08,1.04,2023-02-20,1832,Terra,MODIS,46,6.1NRT,273.16,8.6,D
41.24945,-123.96803,303.92,1.55,1.23,2023-02-20,1832,Terra,MODIS,54,6.1NRT,270.08,17.54,D
41.2385,-123.9692,327.24,1.55,1.23,2023-02-20,1832,Terra,MODIS,74,6.1NRT,267.37,54.95,D
40.93365,-123.89959,305.85,1.52,1.22,2023-02-20,1832,Terra,MODIS,28,6.1NRT,274.99,15.79,D
40.93185,-123.88146,342.28,1.51,1.21,2023-02-20,1832,Terra,MODIS,93,6.1NRT,276.49,90.45,D
40.92291,-123.90191,314.23,1.52,1.22,2023-02-20,1832,Terra,MODIS,74,6.1NRT,274.66,28.81,D
40.92105,-123.88305,317.6,1.51,1.21,2023-02-20,1832,Terra,MODIS,78,6.1NRT,275.3,33.76,D
40.88129,-123.92548,308.29,1.52,1.22,2023-02-20,1832,Terra,MODIS,67,6.1NRT,276.09,21.17,D
40.87948,-123.90649,337.92,1.52,1.22,2023-02-20,1832,Terra,MODIS,91,6.1NRT,278.87,79.82,D
40.4033,-122.25695,300.23,1.24,1.1,2023-02-20,1832,Terra,MODIS,32,6.1NRT,283.29,4.67,D
38.60524,-120.50823,310.17,1.04,1.02,2023-02-20,1832,Terra,MODIS,66,6.1NRT,273.51,12.41,D
37.18149,-119.56058,303.13,1,1,2023-02-20,1832,Terra,MODIS,55,6.1NRT,287.51,5.74,D
37.1799,-119.54958,304.59,1,1,2023-02-20,1832,Terra,MODIS,59,6.1NRT,288.14,6.49,D
37.10387,-119.33994,322.92,1,1,2023-02-20,1832,Terra,MODIS,76,6.1NRT,286.46,20.82,D
37.10226,-119.32899,324.89,1,1,2023-02-20,1832,Terra,MODIS,60,6.1NRT,286.12,23.01,D
37.09347,-119.33095,323.16,1,1,2023-02-20,1832,Terra,MODIS,49,6.1NRT,281.49,20.71,D
37.05929,-119.35655,316.39,1,1,2023-02-20,1832,Terra,MODIS,74,6.1NRT,286,15.18,D
37.05768,-119.34563,326.34,1,1,2023-02-20,1832,Terra,MODIS,84,6.1NRT,286.77,25.41,D
35.56836,-119.28238,315.35,1.01,1,2023-02-20,1832,Terra,MODIS,76,6.1NRT,288.43,13.83,D
34.54589,-117.45831,309.98,1.15,1.07,2023-02-20,1834,Terra,MODIS,61,6.1NRT,293.96,4.14,D
34.51494,-117.38991,317.77,1.16,1.07,2023-02-20,1834,Terra,MODIS,74,6.1NRT,297.58,13.24,D
34.51287,-117.37766,312.65,1.16,1.07,2023-02-20,1834,Terra,MODIS,66,6.1NRT,295.95,8.06,D
33.39266,-117.57873,309.7,1.17,1.08,2023-02-20,1834,Terra,MODIS,0,6.1NRT,291.53,10.15,D
32.62283,-114.59502,329.58,1.79,1.31,2023-02-20,1834,Terra,MODIS,84,6.1NRT,295.73,54.84,D
32.62308,-114.59884,322.04,1,1,2023-02-20,2101,Aqua,MODIS,70,6.1NRT,302.2,11.76,D
37.0514,-119.32775,319.42,1.25,1.11,2023-02-20,2101,Aqua,MODIS,44,6.1NRT,284.91,20.78,D
37.10225,-119.33241,332.66,1.25,1.11,2023-02-20,2101,Aqua,MODIS,84,6.1NRT,282.05,44.59,D
37.0996,-119.34734,327.63,1.25,1.11,2023-02-20,2101,Aqua,MODIS,82,6.1NRT,285.93,35.19,D
37.11207,-119.33455,314.51,1.25,1.11,2023-02-20,2101,Aqua,MODIS,71,6.1NRT,281.01,19.6,D
37.10931,-119.35022,321.32,1.25,1.11,2023-02-20,2101,Aqua,MODIS,81,6.1NRT,285.43,27.56,D
37.18678,-119.55704,314.09,1.27,1.12,2023-02-20,2101,Aqua,MODIS,74,6.1NRT,281.89,18.67,D
37.25174,-119.6538,302.59,1.28,1.12,2023-02-20,2101,Aqua,MODIS,53,6.1NRT,285.4,7.18,D
38.60127,-120.49777,318.53,1.34,1.15,2023-02-20,2101,Aqua,MODIS,71,6.1NRT,284.61,24.45,D
38.60886,-120.50671,316.72,1.34,1.15,2023-02-20,2101,Aqua,MODIS,40,6.1NRT,284.62,20.76,D
38.49663,-122.61127,305.76,1.75,1.3,2023-02-20,2101,Aqua,MODIS,62,6.1NRT,291.69,12.09,D
38.55702,-122.55164,303.18,1.73,1.29,2023-02-20,2101,Aqua,MODIS,48,6.1NRT,286.92,8.65,D
38.56801,-122.55665,301.72,1.73,1.29,2023-02-20,2101,Aqua,MODIS,10,6.1NRT,288.09,6.21,D
40.36894,-122.23453,310.33,1.51,1.21,2023-02-20,2103,Aqua,MODIS,70,6.1NRT,294.92,13.27,D
40.36551,-122.25188,319.55,1.51,1.21,2023-02-20,2103,Aqua,MODIS,79,6.1NRT,295.76,27.09,D
40.87401,-123.89766,308.76,1.82,1.32,2023-02-20,2103,Aqua,MODIS,68,6.1NRT,282.33,24.01,D
40.86943,-123.9192,326.87,1.82,1.32,2023-02-20,2103,Aqua,MODIS,85,6.1NRT,282.83,64.14,D
40.88047,-123.92542,312.36,1.82,1.32,2023-02-20,2103,Aqua,MODIS,72,6.1NRT,281.16,31.32,D
40.92324,-123.89804,318.87,1.81,1.32,2023-02-20,2103,Aqua,MODIS,79,6.1NRT,280.92,44.56,D
40.93485,-123.90137,325.64,1.81,1.32,2023-02-20,2103,Aqua,MODIS,84,6.1NRT,280.97,59.47,D
40.93449,-123.88581,323.52,1.81,1.32,2023-02-20,2103,Aqua,MODIS,82,6.1NRT,281.26,52.36,D
40.92987,-123.9073,328.47,1.81,1.32,2023-02-20,2103,Aqua,MODIS,86,6.1NRT,281.48,66.45,D
41.24739,-123.97346,316.88,1.8,1.31,2023-02-20,2103,Aqua,MODIS,73,6.1NRT,281.27,38.2,D
41.25869,-123.97812,314.95,1.8,1.31,2023-02-20,2103,Aqua,MODIS,41,6.1NRT,281.88,33.37,D
