latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
41.87041,-120.23898,351.48,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,315.81,74.03,D
41.86943,-120.24435,367,0.43,0.38,2022-09-08,2042,N,VIIRS,l,2.0NRT,326.15,74.03,D
41.87928,-120.21037,335.29,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,294.09,17.18,D
41.87571,-120.2299,339.54,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,304.22,6.13,D
41.87288,-120.24544,344.56,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,302.09,74.03,D
41.87184,-120.25114,356.52,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,302.65,16.57,D
41.88006,-120.22599,334.52,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,301.79,53.32,D
41.87429,-120.25774,351.86,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,308.84,54.96,D
41.87228,-120.26884,347.54,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,306.98,36.05,D
41.87329,-120.26325,367,0.43,0.38,2022-09-08,2042,N,VIIRS,l,2.0NRT,325.94,36.05,D
41.88258,-120.23219,337.55,0.43,0.38,2022-09-08,2042,N,VIIRS,l,2.0NRT,308.43,69.09,D
41.87575,-120.26981,353.44,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,306.48,36.05,D
41.87474,-120.27538,351.61,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,318.14,47.8,D
41.87545,-120.25501,345.56,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,299.2,15.69,D
41.88036,-120.22865,367,0.43,0.38,2022-09-08,2042,N,VIIRS,l,2.0NRT,330.25,60.13,D
41.88379,-120.22984,340.88,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,294.52,60.13,D
41.88095,-120.24509,339.2,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,300.28,9.41,D
41.87581,-120.2726,349.89,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,307.26,28.64,D
41.87477,-120.27815,345.01,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,313.38,28.64,D
41.87726,-120.28439,353.69,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,310.93,37,D
41.88478,-120.26366,354.15,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,308.66,42.63,D
41.88375,-120.2692,347.06,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,317.25,42.63,D
41.87975,-120.29066,351.51,0.43,0.38,2022-09-08,2042,N,VIIRS,l,2.0NRT,325.47,37,D
41.8872,-120.27032,367,0.43,0.38,2022-09-08,2042,N,VIIRS,h,2.0NRT,302.82,23.75,D
41.88618,-120.27575,352.52,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,318.71,54.74,D
41.8852,-120.28107,349.87,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,311.9,54.74,D
41.88322,-120.29163,346,0.43,0.38,2022-09-08,2042,N,VIIRS,l,2.0NRT,317.38,16.4,D
41.88219,-120.29716,343.51,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,312.11,17.89,D
41.88867,-120.28202,367,0.43,0.38,2022-09-08,2042,N,VIIRS,h,2.0NRT,346.08,54.74,D
41.88965,-120.27675,348.54,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,299.99,54.74,D
41.8877,-120.28727,346.32,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,314.64,16.4,D
41.88567,-120.29816,344.77,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,313.22,17.89,D
41.89213,-120.28304,347.68,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,308.45,25.55,D
41.89115,-120.28833,352.88,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,313.58,8.76,D
41.89015,-120.29372,344.81,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,314.42,8.76,D
41.89252,-120.30056,348.6,0.43,0.38,2022-09-08,2042,N,VIIRS,n,2.0NRT,307.71,8.43,D
40.9663,-123.54962,332.33,0.4,0.44,2022-09-08,2042,N,VIIRS,n,2.0NRT,304.05,2.83,D
41.85859,-120.28278,302.01,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.86,1.9,N
41.85842,-120.27611,308.69,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.74,12.5,N
41.85728,-120.23193,312.91,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,284.9,14.07,N
41.85208,-120.2702,327.61,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.77,12.5,N
41.85189,-120.26249,367,0.5,0.66,2022-09-09,0858,N,VIIRS,h,2.0NRT,312.1,41.03,N
41.85168,-120.2541,352.91,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,300.28,41.03,N
41.85147,-120.24626,343.7,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,293.57,14.07,N
41.85126,-120.23773,324.62,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.18,14.07,N
41.88944,-120.28036,318.87,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.15,2.1,N
41.85225,-120.27675,311.74,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.52,12.5,N
41.84576,-120.26421,336.99,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.69,5.87,N
41.84558,-120.25706,320.49,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.63,5.87,N
41.84608,-120.2768,299.17,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.36,2.4,N
41.84592,-120.27077,301.69,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.32,2.4,N
41.84539,-120.24957,300.6,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.25,2.27,N
41.88962,-120.28716,303.11,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.35,3.65,N
41.85241,-120.28297,301.65,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.21,1.9,N
41.88924,-120.27296,300.51,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.71,2.1,N
41.88398,-120.30763,300.33,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,285.24,2.54,N
41.88373,-120.29797,303.81,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.86,1.92,N
41.88331,-120.2824,300.74,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.04,1.62,N
41.88311,-120.27497,308.38,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.56,1.62,N
41.88286,-120.2656,302.66,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,285.31,1.55,N
41.88201,-120.23444,312.12,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,283.91,1.08,N
41.88186,-120.22869,302.36,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,283.78,1.08,N
41.87539,-120.2178,328.25,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.94,2.92,N
41.87762,-120.30104,301.85,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.27,1.92,N
41.87739,-120.29232,307.37,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.2,1.92,N
41.87719,-120.28477,308.12,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.65,1.62,N
41.877,-120.27754,300.25,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.53,1.62,N
41.87675,-120.26809,306.47,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.42,1.55,N
41.8765,-120.25891,306.38,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,285.53,1.55,N
41.87625,-120.24937,300.16,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,282.87,2.65,N
41.87585,-120.2346,295.95,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,280.8,1.08,N
41.87569,-120.22876,295.22,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,281.16,1.08,N
41.87554,-120.22309,303.73,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,282.44,2.92,N
41.87526,-120.2129,316.82,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.42,3.21,N
41.8709,-120.28052,337.67,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,291.75,3.73,N
41.87042,-120.26251,335.84,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,291.09,6.69,N
41.87018,-120.25327,335.06,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,289.24,41.34,N
41.86987,-120.2416,321.83,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.27,41.34,N
41.86969,-120.23481,322.94,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.5,22.11,N
41.87109,-120.28798,303.91,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.33,3.73,N
41.87067,-120.27203,318.73,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,290.3,6.69,N
41.86954,-120.22916,311.69,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,285.55,22.11,N
41.86923,-120.21777,314.22,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,282.53,4.28,N
41.86456,-120.27473,328.76,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.66,6.69,N
41.86434,-120.26627,321.26,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,290.05,6.69,N
41.86409,-120.25683,347.93,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,291.73,41.34,N
41.86379,-120.24477,358.12,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,322.67,41.34,N
41.86353,-120.23519,339.98,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,315.78,22.11,N
41.86337,-120.22899,345.73,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,290.31,22.11,N
41.86493,-120.28898,299.7,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,286.14,3.73,N
41.86475,-120.2821,316.72,0.51,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,287.34,3.73,N
41.85823,-120.26878,320.42,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,288.13,12.5,N
41.858,-120.26,367,0.5,0.66,2022-09-09,0858,N,VIIRS,h,2.0NRT,297.11,41.03,N
41.85776,-120.25051,354.37,0.5,0.66,2022-09-09,0858,N,VIIRS,n,2.0NRT,294.07,41.03,N
41.85751,-120.2407,367,0.5,0.66,2022-09-09,0858,N,VIIRS,h,2.0NRT,301.69,14.07,N
37.63198,-119.51604,298.7,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.9,1.55,N
37.63177,-119.51155,302.32,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.34,6.49,N
37.63156,-119.50696,313.84,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.84,6.49,N
37.62554,-119.50167,324.02,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.56,8.96,N
37.6253,-119.49645,314.42,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.59,8.96,N
37.62508,-119.49156,317.94,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.7,6.4,N
37.62485,-119.48651,316.42,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,284.6,6.4,N
37.64373,-119.52963,344.6,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,288.95,15.38,N
37.64346,-119.52441,367,0.43,0.62,2022-09-09,0900,N,VIIRS,h,2.0NRT,302.41,15.38,N
37.64321,-119.51962,356.84,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.51,12.17,N
37.64297,-119.51515,354.11,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.45,12.17,N
37.64275,-119.51079,310.46,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,288.18,5.32,N
37.64251,-119.50635,304.63,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.82,5.32,N
37.64138,-119.48464,297.24,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.36,2.04,N
37.64106,-119.47852,310.49,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.68,3.25,N
37.63792,-119.52932,326.34,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.48,15.38,N
37.63767,-119.52441,367,0.43,0.62,2022-09-09,0900,N,VIIRS,h,2.0NRT,288.93,15.38,N
37.63742,-119.51971,338,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,288,12.17,N
37.63718,-119.51503,355.43,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,290.77,12.17,N
37.63694,-119.51046,353.6,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.28,5.32,N
37.63671,-119.50588,322.19,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.52,5.32,N
37.63646,-119.50114,331.5,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,291.07,3.49,N
37.63562,-119.48508,325.25,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,288.04,2.04,N
37.6362,-119.49615,311.12,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,287.68,3.49,N
37.63593,-119.4909,308.51,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.53,2.04,N
37.63092,-119.50576,325.54,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,287.01,14.44,N
37.63066,-119.50087,367,0.43,0.62,2022-09-09,0900,N,VIIRS,h,2.0NRT,296.27,11,N
37.6304,-119.49583,331.68,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,289.11,11,N
37.63014,-119.49078,367,0.43,0.62,2022-09-09,0900,N,VIIRS,h,2.0NRT,293.43,7.59,N
37.62986,-119.48529,346.63,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,289.33,7.59,N
37.62485,-119.50022,315.74,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.56,11,N
37.62434,-119.49026,305.27,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.4,7.59,N
36.35927,-114.91315,313.28,0.47,0.47,2022-09-09,0900,N,VIIRS,n,2.0NRT,296.28,7.97,N
36.35538,-114.9105,309.44,0.47,0.47,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.36,5.16,N
36.33126,-118.65062,296.99,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,278.05,1.74,N
36.331,-118.64616,310.32,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,281.02,1.74,N
36.32554,-118.64613,321.71,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,287.03,1.74,N
36.32579,-118.65055,300.27,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,284.99,1.74,N
36.32529,-118.64176,311.57,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,284.99,2.43,N
36.32968,-118.64831,330.59,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.28,1.91,N
36.3294,-118.64392,307.46,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,284.4,1.91,N
36.32422,-118.64848,299.96,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,285.14,1.26,N
36.32395,-118.64407,315.82,0.38,0.58,2022-09-09,0900,N,VIIRS,n,2.0NRT,286.05,1.26,N
38.951,-120.67526,316.61,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.61,3.53,N
39.62128,-119.26518,309.26,0.43,0.62,2022-09-09,0900,N,VIIRS,n,2.0NRT,290.54,0.94,N
39.56511,-119.0457,367,0.42,0.61,2022-09-09,0900,N,VIIRS,h,2.0NRT,295.6,28.26,N
39.56488,-119.04073,353,0.42,0.61,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.69,18.96,N
39.5594,-119.04623,301.12,0.42,0.61,2022-09-09,0900,N,VIIRS,n,2.0NRT,287.95,2.13,N
39.55917,-119.04124,314.78,0.42,0.61,2022-09-09,0900,N,VIIRS,n,2.0NRT,288.55,2.38,N
39.07487,-120.72738,316.14,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.95,2.25,N
39.07473,-120.72295,305.62,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.31,2.25,N
39.0741,-120.70388,305.38,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.4,3.44,N
39.07384,-120.6957,304.92,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.6,3.1,N
39.06828,-120.7159,320.8,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.99,3.42,N
39.06814,-120.71164,320.44,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.38,8.97,N
39.06795,-120.70562,354.59,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,296.31,8.97,N
39.06766,-120.69659,367,0.51,0.66,2022-09-09,0900,N,VIIRS,h,2.0NRT,297.72,16.11,N
39.06749,-120.69147,367,0.51,0.66,2022-09-09,0900,N,VIIRS,h,2.0NRT,298.68,16.11,N
39.06735,-120.68715,334.08,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.06,9.01,N
39.06886,-120.7338,304.63,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,291.94,4.8,N
39.06868,-120.72814,312.14,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.12,2.65,N
39.06854,-120.72382,314.22,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.36,2.65,N
39.06841,-120.71976,319.24,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.8,3.42,N
39.06197,-120.71299,327.53,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.66,8.97,N
39.06178,-120.70692,322.13,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.18,8.97,N
39.06129,-120.6918,325,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.27,16.11,N
39.06116,-120.68786,348.18,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,295.84,9.01,N
39.06098,-120.68221,321.1,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.46,9.01,N
39.0625,-120.72923,314.48,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.66,2.65,N
39.06235,-120.72465,310.73,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.03,2.65,N
39.06221,-120.72052,307.14,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.81,3.42,N
39.0621,-120.71687,312.56,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.75,3.42,N
39.06146,-120.69693,318.64,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.76,16.11,N
39.05482,-120.68343,331.73,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.78,4.1,N
39.05463,-120.6776,328.69,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.39,4,N
39.05577,-120.71362,306.21,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.97,2.62,N
39.05559,-120.70787,312.54,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.67,2.62,N
39.05525,-120.69695,314.63,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.18,2.65,N
39.05508,-120.69168,313.77,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.86,2.65,N
39.05496,-120.68782,316.61,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.03,4.1,N
39.0494,-120.70868,307.81,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.42,2.62,N
39.04915,-120.70041,311.34,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.17,2.65,N
39.04892,-120.6931,310.27,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.7,2.65,N
39.0488,-120.68926,311.15,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.83,4.1,N
39.04866,-120.68504,311.97,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.84,4.1,N
39.0485,-120.68013,318.94,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.83,4,N
39.04809,-120.66688,315.32,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.88,4,N
39.04219,-120.67642,342.02,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,296.04,7.69,N
39.04187,-120.66591,340.44,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.47,7.69,N
39.04263,-120.69071,310.35,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.65,4.64,N
39.04245,-120.68504,312.17,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.47,4.64,N
39.03611,-120.68017,324.37,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.84,4.64,N
39.03583,-120.67091,353.28,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,295.24,7.69,N
39.03567,-120.66581,332.32,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.76,7.69,N
39.0367,-120.69963,309.87,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.6,7.18,N
39.03645,-120.6916,313.78,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.21,4.64,N
39.03032,-120.69382,320.03,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.92,4.69,N
39.03007,-120.68549,346.09,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,296.59,19.36,N
39.02985,-120.67806,367,0.51,0.66,2022-09-09,0900,N,VIIRS,h,2.0NRT,300.4,19.36,N
39.02965,-120.67172,355.22,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.97,9.84,N
39.03057,-120.70229,312.96,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.02,4.69,N
39.0295,-120.66695,304.94,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.05,9.84,N
39.02719,-120.7972,367,0.52,0.67,2022-09-09,0900,N,VIIRS,h,2.0NRT,297.34,6.23,N
39.02403,-120.6913,353.67,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,296.35,19.36,N
39.02385,-120.68518,335.3,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.01,19.36,N
39.02735,-120.80238,306.96,0.52,0.67,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.74,8.81,N
39.02705,-120.79244,308.2,0.52,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.2,6.23,N
39.02436,-120.70198,310.49,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.65,4.69,N
39.0242,-120.69674,318.28,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.15,4.69,N
39.02364,-120.67839,308.71,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.4,9.84,N
39.01786,-120.69282,330.98,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.48,4.82,N
39.01768,-120.68675,331.99,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.64,4.82,N
39.02114,-120.80345,308.07,0.52,0.67,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.79,4.36,N
39.021,-120.79884,309.18,0.52,0.67,2022-09-09,0900,N,VIIRS,n,2.0NRT,295.06,4.92,N
39.01803,-120.6983,312.03,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.16,4.57,N
39.01136,-120.68235,329.34,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.46,4.82,N
39.01115,-120.67533,324.56,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.04,7.9,N
39.01183,-120.69832,308.85,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.18,4.57,N
39.01157,-120.68957,315.13,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.27,4.82,N
39.05122,-120.70269,312.64,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.51,7.63,N
39.05088,-120.69376,311.16,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.69,3.12,N
39.05074,-120.68983,312.52,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.72,3.12,N
39.05059,-120.6857,315.06,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.96,3.74,N
39.05041,-120.681,317.4,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.83,3.74,N
39.05006,-120.67153,319.77,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.53,4.78,N
39.04422,-120.68119,320.22,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.35,3.74,N
39.0438,-120.66984,330.11,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.21,4.78,N
39.0446,-120.69154,309.09,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.55,3.12,N
39.04443,-120.68694,310.68,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.41,3.74,N
39.03773,-120.67355,347.69,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,295.82,17.89,N
39.03749,-120.667,367,0.51,0.66,2022-09-09,0900,N,VIIRS,h,2.0NRT,295.41,8.58,N
39.03848,-120.69398,310.32,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.56,6.12,N
39.03817,-120.68539,314.3,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.3,17.89,N
39.03733,-120.66254,313.14,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,292.75,8.58,N
39.0321,-120.68933,323.81,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,294.06,6.12,N
39.03177,-120.68018,367,0.51,0.66,2022-09-09,0900,N,VIIRS,h,2.0NRT,297.28,17.89,N
39.0315,-120.67283,354.98,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,298.69,17.89,N
39.03273,-120.7067,308.16,0.51,0.66,2022-09-09,0900,N,VIIRS,n,2.0NRT,293.81,6.34,N
